Year,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Life expectancy 
2001.0,151.0,8.0,0.51,4.104190077,93.0,574.0,42.6,10.0,77.0,4.48,77.0,0.1,73.6838434,81112.0,3.1,3.1,0.642,10.4,67.5
2000.0,16.0,9.0,0.65,35.09462644,74.8,210.0,42.1,11.0,75.0,4.67,76.0,0.1,655.974326,8486.0,3.2,3.1,0.636,10.1,66.6
2015.0,147.0,0.0,3.7119999999999997,0.0,95.0,0.0,64.5,0.0,95.0,5.856,95.0,0.1,4800.9884836,2220982.0,2.5,2.5,0.79,12.6,76.1
2014.0,16.0,0.0,9.45,0.0,96.0,0.0,63.8,0.0,96.0,7.74,96.0,0.1,1583.2591260000002,12165623.6,2.5,2.5,0.789,12.6,75.4
2013.0,172.0,0.0,9.42,0.0,97.0,0.0,63.2,0.0,97.0,7.5,97.0,0.1,3851.2795112,1870670.0,2.5,2.5,0.79,12.6,74.8
2012.0,167.0,0.0,9.5,0.0,96.0,0.0,62.6,0.0,99.0,7.43,98.0,0.2,5631.524723200001,2142588.6,2.5,2.5,0.789,12.6,74.9
2011.0,162.0,0.0,9.34,0.0,95.0,0.0,62.0,0.0,97.0,7.63,98.0,0.1,3566.7296696000003,1062040.2,2.5,2.5,0.788,12.6,75.0
2010.0,161.0,0.0,9.19,0.0,98.0,0.0,61.3,0.0,97.0,7.44,99.0,0.2,3566.7296696000003,1062040.2,2.5,2.5,0.788,12.6,75.0
2009.0,168.0,0.0,9.29,0.0,95.0,0.0,6.7,0.0,97.0,7.43,96.0,0.1,1623.76653706,3227158.8,2.5,2.5,0.791,12.6,74.6
2008.0,167.0,0.0,10.15,0.0,9.0,0.0,6.1,0.0,93.0,7.3,93.0,0.1,2029.2645598,4538990.0,2.5,2.5,0.791,12.6,74.5
2007.0,167.0,0.0,10.75,0.0,93.0,0.0,59.4,0.0,95.0,7.8,95.0,0.1,5631.5247232,2165737.6,2.5,2.5,0.79,12.5,74.4
2006.0,171.0,0.0,11.07,0.0,96.0,0.0,58.7,0.0,94.0,6.93,95.0,0.1,5600.2169252,2165737.6,2.5,2.5,0.788,12.4,74.2
2005.0,172.0,0.0,10.49,0.0,93.0,0.0,58.1,0.0,93.0,5.95,93.0,0.1,2872.8307775999997,1781743.0,2.6,2.5,0.786,12.4,74.1
2004.0,174.0,0.0,10.1,0.0,93.0,0.0,57.4,0.0,92.0,6.2,93.0,0.1,2872.8307775999997,1486675.4,2.6,2.5,0.784,12.3,73.8
2003.0,189.0,0.0,10.68,0.0,88.0,0.0,56.7,0.0,93.0,5.62,92.0,0.1,2751.3925104,1413221.4,2.6,2.5,0.783,12.2,73.2
2002.0,19.0,0.0,10.85,0.0,89.0,0.0,56.0,0.0,93.0,5.26,94.0,0.1,1632.532668,9978814.6,2.6,2.6,0.781,12.1,73.1
2001.0,189.0,0.0,11.64,0.0,21.0,0.0,55.2,0.0,98.0,5.15,99.0,0.2,423.2096382,1099045.6,2.7,2.6,0.779,12.1,72.9
2000.0,192.0,0.0,12.15,0.0,66.4,0.0,54.4,0.0,91.0,5.21,99.0,0.1,2438.1140910000004,2232089.4,2.7,2.6,0.0,12.0,72.6
2015.0,69.0,0.0,5.086,0.0,98.0,0.0,63.6,0.0,98.0,6.0120000000000005,98.0,0.1,22688.87824,6036312.4,6.2,6.1,0.823,14.5,76.9
2014.0,7.0,0.0,1.57,367.2556742,98.0,46.0,62.9,0.0,98.0,4.98,98.0,0.1,24983.3792,6446548.0,6.1,6.0,0.82,14.5,76.8
2013.0,7.0,0.0,1.65,3.968695982,99.0,0.0,62.2,0.0,99.0,4.69,99.0,0.1,251.18329,159925.2,6.1,6.0,0.815,14.5,76.7
2012.0,71.0,0.0,1.7,2211.215778,99.0,0.0,61.5,0.0,99.0,4.37,99.0,0.1,23649.36661,150451.8,6.1,6.0,0.812,14.5,76.5
2011.0,76.0,0.0,1.66,197.7734681,99.0,0.0,6.8,0.0,99.0,3.4,99.0,0.1,2281.1242,2196120.2,6.1,6.0,0.812,14.4,76.1
2010.0,73.0,0.0,1.93,266.7696122,99.0,0.0,6.1,0.0,99.0,3.64,99.0,0.1,2722.1389,2323644.2,6.0,5.9,0.81,14.4,76.1
2009.0,74.0,0.0,1.95,332.9347646,98.0,3.0,59.3,0.0,97.0,3.79,98.0,0.1,19356.67236,6446548.0,6.0,5.9,0.814,14.4,76.0
2008.0,76.0,0.0,2.0,231.5478912,97.0,2.0,58.5,0.0,97.0,3.17,97.0,0.1,2367.56535,498278.6,6.0,5.9,0.815,14.4,75.8
2007.0,77.0,0.0,2.0,278.3602806,97.0,7.0,57.6,0.0,97.0,3.8,97.0,0.1,2977.1153,721307.6,6.1,5.9,0.813,14.4,75.6
2006.0,79.0,0.0,2.1,170.7374027,98.0,3.0,56.8,0.0,98.0,3.8,98.0,0.1,1937.99549,644449.8,6.1,5.9,0.81,14.2,75.5
2005.0,81.0,0.0,2.05,1553.468944,98.0,4.0,56.1,0.0,98.0,3.16,98.0,0.1,17959.17854,553038.6,6.1,5.9,0.806,14.0,75.3
2004.0,83.0,0.0,2.16,1380.228095,98.0,11.0,55.6,0.0,98.0,3.37,98.0,0.1,15846.47641,1369542.6,6.1,5.9,0.803,13.9,75.2
2003.0,85.0,0.0,2.16,1214.558167,98.0,12.0,55.2,0.0,97.0,3.74,97.0,0.1,14221.99259,978415.0,6.1,5.9,0.798,13.7,75.0
2002.0,87.0,0.0,1.99,106.4303336,98.0,8.0,55.0,0.0,98.0,3.89,98.0,0.1,1312.33457,24418.8,6.2,5.9,0.796,13.5,74.9
2001.0,9.0,0.0,1.95,1150.418063,99.0,5.0,54.8,0.0,99.0,3.8,99.0,0.1,12868.211,57438499.2,6.2,6.0,0.794,13.3,74.7
2000.0,92.0,0.0,2.15,167.7270642,97.0,6.0,54.5,0.0,97.0,3.51,97.0,0.1,13636.34668,5175985.2,6.2,6.0,0.786,13.2,74.5
2015.0,129.0,92.0,0.6579999999999999,0.0,97.0,240.0,18.3,113.0,97.0,6.036,97.0,0.1,121.15812,1612886.0,17.9,18.3,0.575,10.2,71.8
2014.0,132.0,98.0,0.01,10.44640334,97.0,289.0,17.7,121.0,97.0,2.82,97.0,0.1,184.56543,15945279.0,18.1,18.6,0.57,10.0,71.4
2013.0,135.0,104.0,0.01,52.82986467,96.0,237.0,17.0,130.0,96.0,2.88,96.0,0.1,951.8894535,157571292.0,18.3,18.8,0.565,10.0,71.0
2012.0,137.0,111.0,0.01,59.2589257,94.0,1986.0,16.4,139.0,94.0,3.8,94.0,0.1,856.342857,15572753.0,18.5,19.0,0.557,9.9,77.0
2011.0,14.0,118.0,0.01,62.34988484,96.0,5625.0,15.8,150.0,96.0,3.16,96.0,0.1,835.789341,153911916.0,18.7,19.2,0.545,9.4,73.0
2010.0,142.0,126.0,0.01,62.65945432,94.0,788.0,15.2,161.0,94.0,3.6,94.0,0.1,757.6717572,15214912.0,18.9,19.4,0.535,8.9,69.9
2009.0,144.0,135.0,0.01,53.26400378,97.0,718.0,14.6,173.0,97.0,2.91,97.0,0.1,681.125368,1545478.0,19.1,19.7,0.523,8.4,69.5
2008.0,147.0,144.0,0.01,42.48865034,96.0,2660.0,14.0,186.0,96.0,2.85,96.0,0.1,615.7775411,14885814.0,19.3,19.9,0.52,8.6,69.1
2007.0,151.0,154.0,0.01,46.36536703,95.0,2924.0,13.5,201.0,96.0,2.8,94.0,0.1,541.651484,147139191.0,19.5,2.1,0.513,8.6,68.6
2006.0,152.0,164.0,0.01,42.3304549,86.0,6192.0,13.0,215.0,95.0,2.8,94.0,0.1,494.51466,1453684.0,19.7,2.3,0.506,8.4,68.2
2005.0,155.0,174.0,0.01,38.05462002,45.0,25934.0,12.5,231.0,94.0,2.68,93.0,0.1,484.155471,14343111.0,19.9,2.5,0.499,8.2,67.8
2004.0,158.0,185.0,0.01,4.11469667,11.0,9743.0,12.0,247.0,88.0,2.62,99.0,0.1,46.7579167,14137489.0,2.1,2.7,0.491,8.1,67.3
2003.0,161.0,196.0,0.01,35.48458957,5.0,4067.0,11.6,264.0,9.0,2.51,87.0,0.1,432.7388972,139191.0,2.3,2.9,0.484,7.9,66.8
2002.0,164.0,207.0,0.01,0.397228764,75.6,3484.0,11.2,280.0,83.0,2.59,83.0,0.1,4.6135745,1366667.0,2.5,21.1,0.476,7.7,66.3
2001.0,168.0,219.0,0.01,3.395069781,84.6,4414.0,1.8,298.0,85.0,2.47,85.0,0.1,42.5981152,1341716.0,2.7,21.3,0.468,7.5,65.8
2000.0,173.0,231.0,0.01,3.69633051,73.6,5098.0,1.4,316.0,83.0,2.33,82.0,0.1,45.63371,131581243.0,2.9,21.5,0.459,7.3,65.3
2015.0,98.0,0.0,6.992,0.0,97.0,0.0,54.5,0.0,97.0,6.994,97.0,0.1,15557.8381,2144998.6,3.8,3.7,0.794,15.3,75.5
2014.0,1.0,0.0,8.82,294.9056584,94.0,0.0,53.7,0.0,95.0,7.47,94.0,0.1,15359.66971,6446548.0,3.8,3.7,0.793,15.3,75.4
2013.0,11.0,0.0,8.74,263.0372838,91.0,0.0,53.0,0.0,91.0,7.57,91.0,0.1,15472.7814,6171750.6,3.8,3.8,0.792,15.3,75.2
2012.0,12.0,0.0,8.61,260.0043858,87.0,0.0,52.2,0.0,88.0,7.43,87.0,0.1,15384.8749,6446548.0,3.8,3.8,0.785,15.3,75.1
2011.0,14.0,0.0,8.51,173.9825629,91.0,0.0,51.4,0.0,91.0,6.67,91.0,0.1,15534.1574,6171750.6,3.8,3.8,0.78,15.5,74.9
2010.0,16.0,0.0,8.41,154.9630863,86.0,0.0,5.7,0.0,9.0,6.17,86.0,0.1,1595.91232,999543.6,3.8,3.8,0.781,15.8,74.7
2009.0,19.0,0.0,8.46,327.1618128,93.0,0.0,49.9,0.0,93.0,6.21,93.0,0.1,16523.32388,6577176.2,3.8,3.8,0.779,15.5,74.6
2008.0,111.0,0.0,8.95,25.52277112,85.0,0.0,49.2,0.0,85.0,6.1,85.0,0.1,1657.3228,15922148.0,3.9,3.9,0.775,15.3,74.4
2007.0,113.0,0.0,8.47,1641.30981,93.0,0.0,48.4,0.0,93.0,5.64,93.0,0.1,16462.48556,798005.6,3.9,3.9,0.771,15.0,74.2
2006.0,115.0,0.0,8.39,181.5000856,84.0,0.0,47.7,0.0,85.0,5.27,84.0,0.1,15646.5591,2054270.2,4.0,3.9,0.766,14.8,74.1
2005.0,117.0,0.0,8.01,1311.440423,92.0,0.0,46.9,0.0,91.0,5.38,92.0,0.1,14223.86576,1164993.6,4.0,4.0,0.761,14.6,73.9
2004.0,119.0,0.0,7.68,166.0083443,93.0,0.0,46.2,0.0,93.0,5.71,93.0,0.2,12868.8639,1654073.0,4.1,4.0,0.757,14.4,73.8
2003.0,121.0,0.0,7.65,13.5139917,91.0,0.0,45.4,0.0,9.0,5.82,89.0,0.4,1228.5447,2038025.4,4.1,4.1,0.753,14.2,73.7
2002.0,123.0,0.0,7.59,133.099491,66.0,0.0,44.6,0.0,86.0,5.76,87.0,0.8,11675.39395,4881479.6,4.2,4.1,0.749,14.0,73.5
2001.0,125.0,0.0,7.38,138.1664627,18.0,0.0,43.8,0.0,93.0,5.47,84.0,0.7,11513.87189,7152157.8,4.2,4.2,0.75,14.0,73.4
2000.0,127.0,0.0,7.43,1140.615754,96.0,0.0,43.0,0.0,86.0,5.16,93.0,0.9,11568.1111,41655115.8,4.3,4.2,0.741,14.0,73.3
2015.0,196.0,0.0,3.914,0.0,99.0,2.0,62.3,0.0,99.0,5.800000000000001,99.0,0.1,5949.11677,9489616.0,1.9,2.0,0.798,15.6,72.3
2014.0,199.0,0.0,13.94,1147.1114,97.0,64.0,61.7,0.0,97.0,5.69,97.0,0.1,8318.429294,9474511.0,1.9,2.0,0.796,15.7,72.0
2013.0,23.0,0.0,14.66,1109.854619,98.0,16.0,61.1,1.0,98.0,6.7,98.0,0.1,7978.825443,9465997.0,2.0,2.0,0.796,15.7,71.7
2012.0,194.0,0.0,16.35,91.70962117,97.0,10.0,6.5,1.0,98.0,5.1,98.0,0.1,694.243915,9464495.0,2.0,2.1,0.793,15.6,71.9
2011.0,232.0,0.0,17.31,846.9113071,98.0,50.0,59.9,1.0,98.0,4.92,98.0,0.1,6519.71753,9473172.0,2.0,2.1,0.787,15.5,72.0
2010.0,222.0,0.0,14.44,8.49409518,96.0,1.0,59.3,1.0,99.0,5.55,98.0,0.1,63.38877,949583.0,2.0,2.2,0.78,15.5,73.0
2009.0,226.0,0.0,14.09,434.7985025,98.0,0.0,58.7,1.0,98.0,6.9,96.0,0.1,5176.172649,956765.0,2.1,2.2,0.771,15.4,70.0
2008.0,224.0,1.0,14.67,501.8056141,98.0,0.0,58.2,1.0,98.0,5.95,97.0,0.1,6376.183153,9527985.0,2.1,2.3,0.755,15.1,70.0
2007.0,226.0,1.0,14.22,464.077513,91.0,1.0,57.7,1.0,9.0,6.44,95.0,0.1,4735.484827,956953.0,2.2,2.3,0.739,14.9,69.8
2006.0,243.0,1.0,12.6,364.426052,98.0,149.0,57.2,1.0,97.0,6.34,99.0,0.1,3848.215966,964924.0,2.2,2.4,0.723,14.6,68.9
2005.0,252.0,1.0,11.01,45.65007798,99.0,1.0,56.7,1.0,98.0,6.89,99.0,0.1,3126.71767,9663915.0,2.3,2.5,0.713,14.4,68.1
2004.0,247.0,1.0,12.05,42.33443901,99.0,2.0,56.2,1.0,99.0,6.59,99.0,0.1,2378.33927,973146.0,2.4,2.5,0.703,14.1,68.2
2003.0,253.0,1.0,11.17,23.83578594,56.0,21.0,55.8,1.0,53.0,6.59,5.0,0.1,1819.525644,9796749.0,2.5,2.6,0.695,13.9,67.7
2002.0,262.0,1.0,12.23,145.4233629,99.0,14.0,55.3,1.0,99.0,6.47,99.0,0.1,1479.383142,9865548.0,2.5,2.7,0.687,13.6,67.2
2001.0,254.0,1.0,10.74,14.06141699,93.0,45.0,54.9,1.0,99.0,6.62,99.0,0.1,1244.373185,9928549.0,2.6,2.7,0.681,13.3,67.7
2000.0,247.0,1.0,12.98,24.24947846,7.0,21.0,54.4,1.0,99.0,6.13,99.0,0.1,1276.28834,997961.0,2.7,2.8,0.675,13.1,68.0
2015.0,74.0,0.0,9.319999999999999,0.0,98.0,47.0,63.7,1.0,99.0,6.994,99.0,0.1,4356.875,11274196.0,1.0,1.0,0.895,16.6,81.1
2014.0,76.0,0.0,12.6,7163.348923,98.0,70.0,63.4,1.0,99.0,1.59,99.0,0.1,47439.39684,112957.0,1.0,1.0,0.89,16.3,89.0
2013.0,77.0,0.0,11.77,702.359357,98.0,39.0,63.0,1.0,99.0,1.57,99.0,0.1,4651.38647,11182817.0,1.0,0.9,0.889,16.3,87.0
2012.0,78.0,0.0,10.08,664.4738975,98.0,109.0,62.6,1.0,99.0,1.54,99.0,0.1,4474.5717,11128246.0,0.9,0.9,0.886,16.2,83.0
2011.0,8.0,0.0,10.11,713.5297354,97.0,576.0,62.3,1.0,98.0,1.42,98.0,0.1,4772.77415,1147744.0,0.9,0.9,0.884,16.1,83.0
2010.0,81.0,0.0,10.22,665.7356115,97.0,40.0,61.9,1.0,98.0,1.17,98.0,0.1,4438.23741,1895586.0,0.9,0.9,0.878,15.9,80.0
2009.0,85.0,0.0,10.05,671.9376566,97.0,33.0,61.6,1.0,98.0,1.39,98.0,0.1,4488.5615,1796493.0,0.9,0.9,0.876,15.8,79.8
2008.0,87.0,0.0,10.47,7191.051507,98.0,98.0,61.3,1.0,99.0,9.6,99.0,0.1,48424.58927,179973.0,0.8,0.8,0.874,15.8,79.5
2007.0,86.0,0.0,10.25,640.3560918,94.0,64.0,6.9,1.0,99.0,9.25,98.0,0.1,4443.83131,16257.0,0.8,0.8,0.871,15.8,79.5
2006.0,85.0,0.0,10.98,5579.199083,94.0,15.0,6.6,1.0,99.0,9.17,98.0,0.1,38852.3613,1547958.0,0.8,0.8,0.865,15.7,79.4
2005.0,89.0,0.0,12.27,5068.214488,77.0,26.0,6.2,1.0,97.0,9.24,97.0,0.1,36967.28292,1478617.0,0.8,0.8,0.861,15.7,78.9
2004.0,91.0,1.0,12.05,5160.508378,64.0,61.0,59.8,1.0,96.0,9.32,95.0,0.1,35589.71295,1421137.0,0.8,0.8,0.88,18.8,78.8
2003.0,95.0,0.0,11.28,507.306164,64.0,44.0,59.4,1.0,96.0,9.3,95.0,0.1,3743.95693,1376133.0,0.8,0.8,0.878,18.6,78.3
2002.0,99.0,1.0,11.29,320.3177664,6.0,0.0,59.0,1.0,96.0,8.46,95.0,0.1,2552.3328,1332785.0,0.8,0.8,0.875,18.8,78.0
2001.0,1.0,1.0,11.01,2943.375396,6.0,83.0,58.5,1.0,96.0,8.29,95.0,0.1,23121.56635,128657.0,0.8,0.8,0.873,18.2,78.0
2000.0,11.0,1.0,11.21,287.2084529,6.0,0.0,58.1,1.0,96.0,8.12,95.0,0.1,2327.4591,125125.0,0.8,0.8,0.869,18.0,77.6
2015.0,175.0,0.0,6.417999999999999,0.0,94.0,0.0,5.9,0.0,94.0,4.6419999999999995,94.0,0.2,4849.997495,359288.0,3.5,3.4,0.706,12.8,71.0
2014.0,177.0,0.0,6.58,670.0920883,95.0,0.0,5.1,0.0,95.0,5.79,95.0,0.2,4852.223666,351694.0,3.4,3.4,0.705,12.8,70.0
2013.0,18.0,0.0,6.56,629.2018591,95.0,0.0,49.3,0.0,95.0,5.79,95.0,0.2,4688.538443,344181.0,3.4,3.4,0.706,12.9,69.8
2012.0,189.0,0.0,6.66,582.8027185,98.0,0.0,48.5,0.0,98.0,5.45,98.0,0.1,4673.63848,33671.0,3.5,3.4,0.702,12.5,69.4
2011.0,188.0,0.0,6.64,605.6286892,95.0,0.0,47.8,0.0,95.0,5.61,95.0,0.5,4516.24675,329192.0,3.5,3.4,0.7,12.4,69.4
2010.0,186.0,0.0,6.76,569.9527122,96.0,0.0,47.0,0.0,96.0,5.85,96.0,0.2,4344.15177,32168.0,3.5,3.4,0.7,12.4,69.5
2009.0,184.0,0.0,6.85,549.8096097,97.0,0.0,46.3,0.0,98.0,5.81,97.0,0.3,4258.788611,313929.0,3.5,3.4,0.7,12.7,69.5
2008.0,181.0,0.0,7.22,51.25232422,94.0,0.0,45.7,0.0,94.0,5.9,94.0,0.1,447.22796,36165.0,3.5,3.4,0.699,12.8,69.6
2007.0,181.0,0.0,7.24,69.63051047,96.0,0.0,45.0,0.0,97.0,4.76,96.0,0.6,4324.876427,29847.0,3.5,3.5,0.7,12.8,69.6
2006.0,184.0,0.0,6.48,387.3324928,98.0,0.0,44.4,0.0,98.0,4.4,98.0,0.6,4187.3783,29747.0,3.6,3.5,0.692,12.3,69.4
2005.0,191.0,0.0,6.25,365.799896,96.0,0.0,43.8,0.0,96.0,4.45,96.0,0.8,3933.332215,283277.0,3.6,3.5,0.695,12.8,69.0
2004.0,197.0,0.0,6.2,325.6807462,97.0,0.0,43.2,0.0,97.0,4.39,97.0,0.8,3831.53819,27689.0,3.6,3.5,0.691,12.5,68.7
2003.0,21.0,0.0,5.67,312.7995946,96.0,0.0,42.6,0.0,95.0,4.53,96.0,1.5,3679.99523,26913.0,3.6,3.6,0.684,12.2,68.4
2002.0,199.0,0.0,4.99,262.8299189,97.0,0.0,42.0,0.0,93.0,4.38,89.0,0.1,3556.561825,26226.0,3.7,3.6,0.678,11.9,68.5
2001.0,21.0,0.0,4.9,251.6586929,96.0,0.0,41.4,0.0,96.0,4.5,96.0,0.4,3419.275719,254984.0,3.7,3.7,0.677,11.8,68.2
2000.0,196.0,0.0,4.79,219.0239836,76.0,0.0,4.8,0.0,91.0,3.98,91.0,0.3,3364.423711,247315.0,3.8,3.7,0.668,11.7,68.3
2015.0,249.0,25.0,2.162,0.0,82.0,55.0,25.7,39.0,78.0,4.936,82.0,1.0,783.94791,1575952.0,6.9,6.8,0.481,10.7,60.0
2014.0,252.0,25.0,0.01,90.12206791,78.0,786.0,25.2,39.0,74.0,4.59,78.0,1.1,943.686575,1286712.0,7.1,6.9,0.475,10.7,59.7
2013.0,251.0,25.0,0.01,87.4080423,77.0,637.0,24.6,39.0,73.0,4.59,77.0,1.2,915.2674586,14451.0,7.2,7.1,0.466,10.3,59.5
2012.0,251.0,25.0,0.01,9.80407467,8.0,288.0,24.1,39.0,8.0,4.86,8.0,1.3,837.9551,972916.0,7.4,7.3,0.458,10.0,59.3
2011.0,251.0,25.0,1.4,110.2633619,75.0,426.0,23.5,39.0,77.0,5.37,75.0,1.4,825.9427854,94682.0,7.6,7.5,0.454,9.8,59.1
2010.0,254.0,25.0,1.33,94.25737917,76.0,392.0,23.0,39.0,77.0,4.95,76.0,1.4,757.695974,9199259.0,7.8,7.6,0.451,9.5,58.7
2009.0,259.0,25.0,1.16,71.01399249,79.0,1461.0,22.5,39.0,8.0,4.46,79.0,1.6,793.45243,894476.0,7.9,7.8,0.448,9.3,58.4
2008.0,278.0,25.0,1.28,7.615430126,75.0,928.0,22.0,39.0,77.0,4.2,75.0,1.8,82.1513498,8696916.0,8.1,8.0,0.444,9.1,57.6
2007.0,283.0,25.0,1.12,7.49281752,82.0,341.0,21.5,39.0,82.0,4.55,82.0,2.0,76.535419,8454791.0,8.3,8.2,0.438,8.9,57.1
2006.0,284.0,25.0,1.19,75.91429496,74.0,176.0,21.0,39.0,76.0,4.75,74.0,2.0,625.8392,8216896.0,8.5,8.4,0.434,8.7,56.8
2005.0,285.0,25.0,1.13,7.106997355,7.0,210.0,2.5,39.0,73.0,4.73,7.0,2.1,61.799977,7982225.0,8.7,8.6,0.43,8.5,56.5
2004.0,285.0,25.0,1.15,10.73628066,75.0,262.0,2.1,39.0,74.0,4.56,72.0,2.1,583.493514,7754.0,8.9,8.8,0.423,8.1,56.1
2003.0,285.0,25.0,1.35,8.931827297,73.0,217.0,19.7,40.0,75.0,4.63,73.0,2.1,519.2922847,752555.0,9.1,9.0,0.416,7.7,55.8
2002.0,283.0,25.0,1.23,40.48815233,15.0,1588.0,19.2,40.0,76.0,4.27,75.0,2.1,418.6985763,7295394.0,9.3,9.2,0.407,7.3,55.6
2001.0,281.0,25.0,1.29,45.33476384,31.2,5859.0,18.8,40.0,77.0,4.69,76.0,2.1,378.73654,776733.0,9.5,9.4,0.395,6.6,55.5
2000.0,279.0,25.0,1.34,37.38182018,82.4,4244.0,18.4,40.0,78.0,4.34,78.0,2.0,374.1923942,6865951.0,9.7,9.6,0.389,6.4,55.4
2015.0,211.0,0.0,2.556,0.0,99.0,11.0,24.5,0.0,98.0,5.486,99.0,0.5,2613.645177,787386.0,15.4,16.0,0.604,12.5,69.8
2014.0,216.0,0.0,0.01,209.3921344,99.0,0.0,23.6,1.0,98.0,3.57,99.0,0.5,2522.7968,776448.0,15.7,16.2,0.596,12.5,69.4
2013.0,219.0,0.0,0.01,19.79057439,97.0,0.0,22.7,1.0,97.0,3.83,97.0,0.6,235.882889,764961.0,15.9,16.5,0.589,12.6,69.1
2012.0,223.0,0.0,0.01,188.7373664,97.0,1.0,21.9,1.0,97.0,3.7,97.0,0.6,2422.816,752967.0,16.1,16.7,0.581,12.3,68.7
2011.0,225.0,0.0,0.23,289.8524057,95.0,10.0,21.1,1.0,95.0,4.73,95.0,0.5,2458.45976,7451.0,16.3,17.0,0.572,11.9,68.3
2010.0,228.0,1.0,0.28,244.0391949,91.0,21.0,2.3,1.0,92.0,5.17,91.0,0.5,2178.921383,727641.0,16.6,17.3,0.0,11.4,67.9
2009.0,232.0,1.0,0.17,27.48907048,93.0,6.0,19.5,1.0,93.0,6.3,93.0,0.4,177.234497,714458.0,16.8,17.5,0.0,10.9,67.4
2008.0,234.0,1.0,0.21,302.667579,96.0,7.0,18.8,1.0,96.0,6.58,96.0,0.4,1795.18137,795.0,17.1,17.8,0.0,10.5,67.0
2007.0,238.0,1.0,0.16,283.806236,95.0,11.0,18.0,1.0,93.0,5.88,95.0,0.3,1741.142552,686958.0,17.3,18.1,0.0,10.1,66.5
2006.0,245.0,1.0,0.29,169.2023968,95.0,2.0,17.4,1.0,96.0,5.27,95.0,0.3,1335.45696,672228.0,17.5,18.3,0.0,9.6,65.8
2005.0,254.0,1.0,0.73,145.5965445,95.0,11.0,16.7,1.0,95.0,5.28,95.0,0.3,1247.61392,656639.0,17.8,18.6,0.0,9.2,65.0
2004.0,263.0,1.0,0.96,2.586698228,89.0,3.0,16.1,1.0,9.0,4.41,89.0,0.3,197.45788,64282.0,18.0,18.8,0.0,8.8,64.2
2003.0,273.0,1.0,0.52,19.15664091,95.0,0.0,15.5,1.0,96.0,4.9,95.0,0.2,997.7417141,623434.0,18.3,19.1,0.0,8.4,63.3
2002.0,282.0,1.0,0.29,151.9755193,83.0,27.0,14.9,1.0,89.0,7.75,86.0,0.1,885.6382245,66399.0,18.6,19.4,0.0,8.0,62.5
2001.0,29.0,1.0,0.14,8.574029812,89.0,756.0,14.4,1.0,88.0,5.91,88.0,0.1,87.9387673,5896.0,18.9,19.6,0.0,7.6,61.7
2000.0,312.0,1.0,0.17,93.35872844,98.0,418.0,13.9,1.0,98.0,6.91,92.0,0.1,765.8632358,573416.0,19.2,19.9,0.0,7.3,62.0
2015.0,186.0,8.0,2.27,0.0,99.0,0.0,52.6,10.0,99.0,5.752000000000001,99.0,0.1,3149.2671748000002,3369537.6,1.2,1.1,0.671,13.8,77.0
2014.0,189.0,8.0,3.62,0.0,98.0,0.0,51.9,10.0,99.0,6.33,98.0,0.1,3149.2671748000002,3357874.8,1.2,1.1,0.666,13.8,74.0
2013.0,192.0,8.0,3.78,0.0,94.0,0.0,51.2,10.0,95.0,5.96,94.0,0.1,2170.8184412,3357874.8,1.2,1.1,0.661,13.8,71.0
2012.0,194.0,8.0,3.89,0.0,93.0,0.0,5.6,11.0,93.0,5.56,93.0,0.1,1653.7228914,3323794.4,1.2,1.1,0.655,13.8,69.8
2011.0,198.0,9.0,3.93,0.0,95.0,0.0,49.9,11.0,95.0,5.49,95.0,0.2,2649.1111832,4157818.0,1.2,1.1,0.649,13.8,69.3
2010.0,22.0,9.0,3.95,0.0,91.0,0.0,49.3,12.0,9.0,5.44,91.0,0.2,357.89648486,479580.8,1.2,1.1,0.643,13.8,68.7
2009.0,27.0,10.0,3.87,0.0,93.0,0.0,48.6,12.0,92.0,5.76,93.0,0.2,528.4998832,600136.2,1.2,1.1,0.636,13.8,68.0
2008.0,211.0,10.0,3.77,0.0,88.0,0.0,48.0,13.0,87.0,5.0,88.0,0.2,2246.8838118,2433669.2,1.3,1.1,0.632,14.0,67.4
2007.0,216.0,11.0,3.47,0.0,84.0,0.0,47.3,14.0,85.0,4.96,84.0,0.2,969.8157122000002,1600009.4,1.3,1.2,0.626,14.1,66.8
2006.0,219.0,11.0,3.23,0.0,83.0,0.0,46.7,15.0,82.0,5.19,83.0,0.2,991.2537726000003,1328866.2,1.3,1.2,0.625,14.3,66.2
2005.0,222.0,12.0,2.86,0.0,85.0,0.0,46.0,16.0,84.0,5.67,85.0,0.2,912.7019384000001,1451609.6,1.3,1.2,0.622,14.4,65.7
2004.0,226.0,12.0,2.66,0.0,84.0,0.0,45.4,16.0,84.0,5.22,84.0,0.2,916.3550686000001,3856000.2,1.4,1.2,0.62,14.6,65.1
2003.0,23.0,13.0,2.37,0.0,8.0,0.0,44.7,17.0,82.0,5.3,88.0,0.2,4091.7101900000002,2252948.8,1.4,1.3,0.617,14.4,64.5
2002.0,234.0,14.0,2.26,0.0,77.0,0.0,44.0,18.0,76.0,6.53,77.0,0.1,113.92430004,1130383.2,1.4,1.3,0.61,14.0,63.9
